phone,cemetery,emergency,opening_hours,website,pets_allowed,geometry,historic,wiki_summary_en,postal_code,toilets,natural,description,visiting_time,leisure,tourism,public_transport,brand,alt_name,amenity,reservation,attraction,highchair,parking,swimming_pool,contact_phone,community_centre,addr_street,contact_twitter,social_facility,contact_facebook,zoo,email,wheelchair,cuisine,contact_website,internet_access,opening_hours_reception,guest_house,addr_city,contact_instagram,image,location,outdoor_seating,museum,takeaway,smoking,name,id
,,,Mo-Sa 06:00-22:00; Su 08:00-22:00,,,"POLYGON ((19.9228254 50.0182859, 19.9230221 50.0181761, 19.9232158 50.0180681, 19.9233205 50.0181458, 19.9234381 50.018233, 19.9230451 50.0184483, 19.9228254 50.0182859))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frac,9580
+48 664 633 955,,,Mo-Sa 09:00-21:00; Su 10:00-21:00,https://galeriabronowice.pl/,,"POLYGON ((19.8953594 50.0926198, 19.8954699 50.092863, 19.895659 50.0932817, 19.8959762 50.0932245, 19.896005 50.0932838, 19.8964531 50.0932006, 19.896426 50.0931389, 19.8966396 50.0930989, 19.8967832 50.093072, 19.8969047 50.0932353, 19.897622 50.0930084, 19.8975727 50.0929445, 19.8976591 50.0929164, 19.8977066 50.0929803, 19.898422 50.0927546, 19.8983481 50.0926576, 19.8984428 50.0926277, 19.8985375 50.0925978, 19.8986115 50.0926936, 19.8989947 50.0925726, 19.8995264 50.0924048, 19.8994771 50.0923397, 19.8995654 50.0923129, 19.8996128 50.0923768, 19.8998621 50.0922979, 19.9000692 50.0922324, 19.9003301 50.0921498, 19.9002315 50.0920209, 19.9002908 50.0920038, 19.9007299 50.0918623, 19.9004801 50.0915354, 19.9006621 50.0914769, 19.900686 50.0914648, 19.900695 50.091454, 19.9007004 50.0914445, 19.9007039 50.0914349, 19.9007037 50.0914242, 19.900696 50.0914064, 19.9005708 50.0912431, 19.9005539 50.091229, 19.9005315 50.0912208, 19.9005185 50.0912185, 19.9004945 50.0912164, 19.9004575 50.0912214, 19.9002865 50.0912751, 19.9002623 50.0912431, 19.9002391 50.0912124, 19.9003843 50.0911637, 19.9004248 50.0911502, 19.9004485 50.0911322, 19.9004592 50.0911107, 19.9004552 50.0910941, 19.9004475 50.0910798, 19.9003299 50.090926, 19.9003074 50.0909084, 19.9002757 50.0908967, 19.9002479 50.0908922, 19.9002165 50.0908983, 19.9001321 50.0909249, 19.9000418 50.0909533, 19.9000344 50.0909509, 19.8998174 50.0910205, 19.8997567 50.0909412, 19.8997052 50.0909571, 19.899764 50.0910363, 19.8995768 50.0910971, 19.8995673 50.0910829, 19.8994643 50.0911146, 19.8994738 50.0911277, 19.8993303 50.0911728, 19.8992201 50.0911189, 19.8990564 50.091169, 19.8990337 50.0911394, 19.8989399 50.0911711, 19.8990195 50.0912728, 19.8987749 50.0913509, 19.8987654 50.0913379, 19.8986661 50.0913684, 19.8986756 50.0913838, 19.8986278 50.0913984, 19.8985194 50.0913409, 19.8983208 50.0914041, 19.8981627 50.0914544, 19.8981779 50.0914769, 19.8981668 50.0914805, 19.898182 50.0915019, 19.8981949 50.0914958, 19.8982158 50.0915266, 19.8980778 50.0915693, 19.8980533 50.0915409, 19.8978951 50.0915921, 19.897916 50.0916217, 19.8974655 50.0917646, 19.8970737 50.0918889, 19.8970585 50.0918688, 19.8970015 50.0918871, 19.8970167 50.0919084, 19.8968273 50.0919682, 19.896276 50.0920712, 19.8962965 50.0921029, 19.8963069 50.09214, 19.8953427 50.0923212, 19.8954662 50.0925964, 19.8953594 50.0926198))",no information,"Galeria Bronowice – one of the largest shopping malls in Krakow, located on Stawowa Street, near the Roundabout of Katyń Victims. Built and managed by the French investor Immochan (now Ceetrus), who manages stores under the Auchan brand.",,yes,no information,,,no information,no information,,,,no information,,,,,,,,Stawowa,,,,,,yes,,,wlan,,,Kraków,,,,,,,,Galeria Bronowice,9581
,,,"Mo-Sa 08:00-21:00, Su 09:00-19:00",,,"POLYGON ((19.9764005 50.0682314, 19.9766988 50.0683375, 19.9768242 50.0681936, 19.9768846 50.0682149, 19.9771301 50.0679246, 19.9767635 50.0677969, 19.9767342 50.0678316, 19.9764005 50.0682314))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Mogilska,,,,,,limited,,,,,,Kraków,,,,,,,,Lidl;Лидл,9582
,,,Mo-Su 07:00-20:00,,,"POLYGON ((20.0127616 50.1024916, 20.0139893 50.1023634, 20.0139237 50.1021724, 20.0138921 50.1021562, 20.0138503 50.1021536, 20.0136766 50.1021612, 20.0136482 50.1021816, 20.0136351 50.102208, 20.013636 50.10226, 20.013139 50.1022583, 20.0131186 50.1022582, 20.0131203 50.1021746, 20.0129855 50.1021755, 20.0129462 50.1021836, 20.0129127 50.1022005, 20.0128766 50.1022122, 20.0128333 50.1022204, 20.0127616 50.1024916))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,+48 12 6480116,,,,,,,,,,,,,,Kraków,,,,,,,,"Plac Targowy ""Piast""",9583
,,,Mo-Sa 06:00-22:30; Su 08:00-21:00,,,"POLYGON ((20.0022675 50.0732002, 20.0021729 50.0732464, 20.0022211 50.0732871, 20.0020247 50.073383, 20.0021699 50.0735124, 20.0021105 50.0735409, 20.0023674 50.0737701, 20.0024126 50.0738104, 20.0025494 50.0737436, 20.0025413 50.0737368, 20.0027707 50.0736248, 20.0022675 50.0732002))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Stanisławy Wysockiej,,,,,,yes,,,,,,Kraków,,,,,,,,Lidl,9584
,,,,"https://www.biedronka.pl/pl/shop,id,3533",,"POLYGON ((19.888832 50.0980611, 19.8890141 50.0985399, 19.8891021 50.0985258, 19.889121 50.0985134, 19.8891297 50.0985184, 19.8891367 50.0985212, 19.8892246 50.0985076, 19.8890409 50.0980287, 19.8889865 50.0980371, 19.8889253 50.0980466, 19.888832 50.0980611))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Józefa Chełmońskiego,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9585
,,,,,,"POLYGON ((19.8902924 50.1002234, 19.8902901 50.1002268, 19.8902558 50.1002186, 19.8902479 50.100205, 19.8900012 50.1001452, 19.8900619 50.1000382, 19.8900731 50.100037, 19.8900828 50.1000205, 19.8900757 50.1000145, 19.8901691 50.0998549, 19.890365 50.0999013, 19.8903917 50.0999081, 19.8904134 50.099901, 19.8904165 50.0999018, 19.8904155 50.0999036, 19.8904168 50.0999033, 19.890467 50.0999155, 19.8904647 50.0999193, 19.8904658 50.0999189, 19.8905091 50.0999295, 19.8905702 50.0999453, 19.8905391 50.0999995, 19.8906632 50.1000294, 19.8905217 50.100278, 19.8902924 50.1002234))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Jasnogórska,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9586
,,,Mo 06:00-23:30; Tu-Sa 05:00-23:30; Su 08:00-22:00; Su off,"https://www.biedronka.pl/pl/shop,id,40",,"POLYGON ((19.9054013 50.0713011, 19.9049678 50.0713743, 19.9051 50.0716996, 19.9052788 50.0716697, 19.9052681 50.071643, 19.905521 50.0715997, 19.9054965 50.0715368, 19.9052418 50.0715779, 19.9052095 50.0714951, 19.9052926 50.0714817, 19.9052785 50.0714457, 19.9054489 50.0714182, 19.9054013 50.0713011))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Piastowska,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9587
,,,,https://jubilat.com.pl/pl/79/4/6/JUBILAT-spozywczoprzemyslowy,,"POLYGON ((19.8273299 50.0438825, 19.827345 50.0439591, 19.8275604 50.0439413, 19.827545 50.0438647, 19.8275377 50.0438276, 19.8274907 50.0438029, 19.8273449 50.0438048, 19.8273299 50.0438825))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,Orla,,,,,,,,,,,,Kraków,,,,,,,,Jubilat;Sklep Handlowy Jubilat,9588
,,,Mo-Sa 06:00-22:30,,,"POLYGON ((19.8477531 50.0682342, 19.8480049 50.0681843, 19.8481571 50.0681541, 19.8483313 50.0685158, 19.8479273 50.068596, 19.8477531 50.0682342))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Chełmska,,,,,,,,,,,,Kraków,,,,,,,,Lidl,9589
,,,Mo-Sa 05:00-23:30; Su 09:00-20:00,,,"POLYGON ((19.9987257 50.0945195, 19.998634 50.0943568, 19.9988155 50.094315, 19.9987196 50.0941437, 19.9990437 50.094068, 19.9992104 50.094366, 19.9991769 50.0944124, 19.9987257 50.0945195))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Miśnieńska,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9590
,,,,,,"POLYGON ((20.000452 50.0946474, 19.9998539 50.0947962, 19.9999991 50.0951034, 20.0006432 50.0949345, 20.0005912 50.0948564, 20.000452 50.0946474))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,Złoty wiek,9591
,,,Mo-Fr 07:00-21:30; Sa 07:00-20:00,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-ul-mazowiecka-16,,"POLYGON ((19.92875 50.0738999, 19.9287614 50.0739308, 19.9287971 50.0739469, 19.9288116 50.0739329, 19.9288278 50.0739391, 19.9287972 50.0739683, 19.9288379 50.0739851, 19.929016 50.0739603, 19.9290582 50.0739197, 19.9290749 50.0739256, 19.9291265 50.0738712, 19.9291162 50.0738356, 19.9290905 50.0738241, 19.9290569 50.0738289, 19.9290493 50.0738099, 19.9290118 50.0738165, 19.9290161 50.0738301, 19.9289884 50.0738348, 19.928999 50.0738621, 19.9289367 50.0738713, 19.9289351 50.0738651, 19.9288935 50.0738729, 19.9288843 50.0738832, 19.9288672 50.0738864, 19.928851 50.073879, 19.9288128 50.073886, 19.9288144 50.0738906, 19.92875 50.0738999))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,Mazowiecka,,,,,,yes,,,,,,Kraków,,,,,,,,Lewiatan,9592
+48 12 264 22 50,,,Mo-Sa 07:00-22:00; Su 08:00-22:00; Jul-Aug: Mo-Sa 06:00-23:00; PH off,https://www.kaufland.pl/Home/index.jsp?PageId=3&FilialID=7761,,"POLYGON ((19.9107163 50.0297551, 19.9108623 50.0298159, 19.9112274 50.0299679, 19.9114346 50.0300546, 19.9115942 50.0301205, 19.9117142 50.0301696, 19.9119728 50.0299108, 19.9119754 50.0299119, 19.9119854 50.0299022, 19.9119702 50.0298957, 19.9119683 50.0298974, 19.9118988 50.0298678, 19.9118974 50.0298691, 19.9112115 50.0295831, 19.9111424 50.0295541, 19.9110281 50.0295065, 19.910944 50.0295268, 19.9108695 50.029601, 19.9107847 50.0295665, 19.9107138 50.0295848, 19.9107787 50.0296928, 19.9107199 50.0297515, 19.9107178 50.0297536, 19.9107163 50.0297551))",no information,no information,,,no information,,,no information,no information,,Kaufland,,no information,,,,,,,,Norymberska,,,,,,yes,,,,,,Kraków,,,,,,,,Kaufland,9593
,,,Mo-Sa 09:00-21:00; Su off,https://pasazkapelanka.pl/,,"POLYGON ((19.9229292 50.0324824, 19.9229916 50.0324846, 19.9229888 50.0325188, 19.9229756 50.0326649, 19.922965 50.0328072, 19.9229547 50.0329188, 19.9231215 50.0329247, 19.9231185 50.0329634, 19.9231094 50.0330636, 19.9230907 50.0332831, 19.9234983 50.0332982, 19.9238888 50.0333126, 19.9238877 50.0333261, 19.9239285 50.0333275, 19.9239296 50.033314, 19.9240202 50.0333172, 19.9242687 50.0333258, 19.9242676 50.0333394, 19.9243081 50.0333408, 19.9243094 50.0333272, 19.9243802 50.0333297, 19.9247657 50.0333431, 19.9249304 50.0333488, 19.9251073 50.033355, 19.925138 50.0329964, 19.9253081 50.0330022, 19.9253181 50.0328802, 19.9253212 50.0328394, 19.9253449 50.0328401, 19.9253445 50.0328595, 19.9253693 50.0328575, 19.9253912 50.032849, 19.925404 50.0328385, 19.9254093 50.0328256, 19.9254075 50.0328094, 19.9253898 50.0327911, 19.9253684 50.0327832, 19.9253505 50.0327815, 19.925346 50.0328006, 19.9253222 50.0328004, 19.9253239 50.032781, 19.9253253 50.0327463, 19.9253401 50.0326026, 19.9253429 50.0325682, 19.925369 50.0325689, 19.9253753 50.0324969, 19.9253494 50.0324965, 19.9253521 50.0324611, 19.9253606 50.0323619, 19.9253644 50.0323178, 19.92537 50.032265, 19.9253941 50.0322654, 19.9253929 50.0322848, 19.9254216 50.0322818, 19.9254431 50.0322715, 19.9254548 50.0322587, 19.9254581 50.0322471, 19.9254568 50.0322371, 19.9254414 50.0322185, 19.925418 50.0322088, 19.9253994 50.0322069, 19.9253971 50.0322256, 19.9253736 50.0322248, 19.925378 50.0321722, 19.9253902 50.0320259, 19.9252172 50.0320186, 19.9251297 50.0320161, 19.9244132 50.0319913, 19.9237435 50.0319676, 19.9232076 50.0319482, 19.9230379 50.0319425, 19.9230278 50.0320558, 19.9230249 50.0320896, 19.9230125 50.0322324, 19.9230076 50.0322866, 19.9229995 50.0323764, 19.9229968 50.0324123, 19.9229355 50.0324107, 19.9229292 50.0324824))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,Kapelanka,,,,,,yes,,,,,,Kraków,,,,,,,,Pasaż Kapelanka,9594
,,,Mo-Sa 06:30-22:00; Su 08:00-21:00,,,"POLYGON ((19.9675644 50.0134963, 19.9673773 50.0133606, 19.9674458 50.0133217, 19.9674015 50.0132895, 19.9676575 50.0131438, 19.9676092 50.0131088, 19.967805 50.0129973, 19.9680846 50.0132, 19.9675644 50.0134963))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Łużycka,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9595
,,,Mo-Sa 05:00-23:30; Su 09:00-20:00,"https://www.biedronka.pl/pl/shop,id,2360",,"POLYGON ((19.862996 50.0820451, 19.8628417 50.081627, 19.8631103 50.0815858, 19.8631197 50.0816115, 19.863195 50.0816124, 19.8632749 50.0818294, 19.8633453 50.081818, 19.863406 50.0819822, 19.862996 50.0820451))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Balicka,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9596
,,,,,,"POLYGON ((19.9486242 50.0052109, 19.9486006 50.0050705, 19.9486245 50.0050586, 19.9486553 50.0050565, 19.9486538 50.0050476, 19.9486954 50.0050448, 19.9486926 50.0050281, 19.9487814 50.0050222, 19.948775 50.0049832, 19.9487991 50.0049715, 19.9497095 50.0049104, 19.9497033 50.0048787, 19.950033 50.0047938, 19.9502685 50.0047779, 19.950363 50.0048356, 19.9504254 50.004831, 19.950465 50.0050722, 19.9504013 50.0050771, 19.9504038 50.0050924, 19.9497822 50.0051344, 19.9486242 50.0052109))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,Stanisława Stojałowskiego,,,,,,,,,wlan,,,,,,,,,,,"Centrum handlowe ""Dekada""",9597
,,,Mo-Sa 06:30-22:00; Su 07:00-21:00,"https://www.biedronka.pl/pl/shop,id,117",,"POLYGON ((19.9610378 50.0922315, 19.9609662 50.0922396, 19.9609561 50.0922019, 19.9610862 50.0920865, 19.9613288 50.0922076, 19.9613257 50.0922109, 19.9613109 50.0922034, 19.9613826 50.0924698, 19.9614059 50.0925552, 19.9614128 50.0925804, 19.9611401 50.0926107, 19.9610378 50.0922315))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Powstańców,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9598
,,,Mo-Fr 06:30-21:00; Sa 07:30-20:00; Su 11:00-19:00,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-krakow-srodmiescie-ul-strzelcow-26,,"POLYGON ((19.973318 50.097989, 19.973472 50.097733, 19.973715 50.097794, 19.973561 50.098049, 19.973446 50.0980206, 19.9733508 50.0979971, 19.973318 50.097989))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,Strzelców,,,,,,,,,,,,Kraków,,,,,,,,Lewiatan Zachęta,9599
,,,Mo-Sa 07:00-22:00; Su 08:00-22:00,,,"POLYGON ((20.0220305 50.0150012, 20.0219133 50.0147405, 20.0218175 50.0145365, 20.0223916 50.0144252, 20.0224569 50.0145643, 20.0232027 50.0144197, 20.0232411 50.0145015, 20.0230716 50.0145344, 20.0231762 50.0147777, 20.0220305 50.0150012))",no information,no information,,,no information,,,no information,no information,,Kaufland,,no information,,,,,,,,Mieczysławy Ćwiklińskiej,,,,,,,,,,,,Kraków,,,,,,,,Kaufland,9600
,,,,,,"POLYGON ((20.0342752 50.0180916, 20.0343936 50.0177728, 20.0346432 50.0178102, 20.0347245 50.0178231, 20.0346031 50.0181454, 20.034507 50.0181301, 20.0344403 50.0181193, 20.0343581 50.0181058, 20.0342752 50.0180916))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,Bieżanowska,,,,,,,,,,,,Kraków,,,,,,,,Market Point,9601
,,,,"https://www.biedronka.pl/pl/shop,id,2226",,"POLYGON ((19.9643451 50.0969088, 19.9649682 50.0969019, 19.9649641 50.0966697, 19.9646194 50.0966737, 19.9646182 50.0966326, 19.9643351 50.096636, 19.9643451 50.0969088))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Księdza Józefa Meiera,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9602
,,,Mo-Sa 05:00-23:30,"https://www.biedronka.pl/pl/shop,id,1109",,"POLYGON ((20.0062881 50.0879391, 20.0066006 50.0878525, 20.0065715 50.0878093, 20.0068919 50.0877205, 20.0067561 50.0875186, 20.0061231 50.0876941, 20.0062881 50.0879391))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Osiedle Józefa Strusia,,,,,,yes,,,,,,,,,,,,,,Biedronka,9603
,,,"Mo 05:00-24:00; Tu-Fr 00:00-24:00; Sa 00:00-23:30; Su,PH off","https://www.biedronka.pl/pl/shop,id,2176",,"POLYGON ((19.99116 50.039935, 19.9911866 50.0395409, 19.9911989 50.0395412, 19.991205 50.0394513, 19.9915258 50.0394602, 19.9915105 50.0396868, 19.9914576 50.0396854, 19.991442 50.0399149, 19.9912407 50.0399093, 19.9912388 50.0399372, 19.99116 50.039935))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Lipska,,,,,,yes,,,,,,Kraków,,,,,,,,Biedronka,9604
,,,,,,"POLYGON ((19.9958064 50.0396832, 19.9957115 50.0391481, 19.995827 50.0391396, 19.9958348 50.0391943, 19.9960663 50.0391764, 19.9960997 50.0393696, 19.9961715 50.0393644, 19.996202 50.0395363, 19.9961301 50.0395414, 19.9961415 50.0396082, 19.9961766 50.0396058, 19.9961849 50.0396526, 19.9961509 50.039655, 19.9961496 50.0396574, 19.9961458 50.0396577, 19.9961447 50.0396555, 19.9958832 50.0396752, 19.9958832 50.0396776, 19.9958064 50.0396832))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lidl,9605
,,,Mo-Sa 05:00-23:30,"https://www.biedronka.pl/pl/shop,id,1038",,"POLYGON ((19.9269626 50.0191456, 19.9270053 50.0191462, 19.9270822 50.0191472, 19.9271306 50.0191479, 19.927566 50.0191539, 19.9275751 50.0188819, 19.9273109 50.0188782, 19.9273094 50.0189226, 19.9269702 50.0189179, 19.9269626 50.0191456))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Juliana Ursyna Niemcewicza,,,,,,yes,,,,,,Kraków,,,,,,,,Biedronka,9606
,,,,https://www.centrumserenada.pl,,"POLYGON ((19.9844823 50.0883036, 19.9845887 50.0879426, 19.9845967 50.0879135, 19.9846258 50.0878126, 19.984631 50.0877968, 19.9846399 50.0877671, 19.9846572 50.0877095, 19.9846958 50.0875811, 19.9848446 50.0875435, 19.9849449 50.0875181, 19.9851271 50.087472, 19.9851972 50.0874546, 19.9861524 50.0872127, 19.986187 50.0872065, 19.9862121 50.0872052, 19.9862439 50.0872051, 19.9862686 50.0872082, 19.986302 50.0872153, 19.9863412 50.0872307, 19.9863628 50.0872424, 19.9863813 50.0872571, 19.9863929 50.0872689, 19.986404 50.0872843, 19.9865529 50.0876391, 19.9865867 50.0876885, 19.9866377 50.087763, 19.9866653 50.0878034, 19.9866942 50.0878455, 19.9868607 50.0880889, 19.9868675 50.0880989, 19.9870412 50.0883526, 19.9870419 50.0883743, 19.987054 50.088818, 19.9869871 50.0888789, 19.9862305 50.0887952, 19.9847365 50.0886299, 19.9846411 50.0886194, 19.9845086 50.0886047, 19.9845187 50.088571, 19.9845301 50.0885326, 19.9845314 50.0885283, 19.9845692 50.0884016, 19.9844823 50.0883036))",no information,"Centrum Serenada – a shopping center with an area of 42,000 m², located at al. Gen. T. Bora–Komorowskiego 41 in northern Krakow, opened in October 2017.",,,no information,,,no information,no information,,,,no information,,,,,,,,Aleja Generała Tadeusza Bora-Komorowskiego,,,,,,yes,,,,,,Kraków,,,,,,,,Centrum Serenada,9607
,,,Mo-Sa 06:30-21:00,https://www.delikatesy.pl/sklepy/203248,,"POLYGON ((20.0560715 50.0944884, 20.0560661 50.0942588, 20.0565723 50.0942562, 20.0565764 50.0944831, 20.0560715 50.0944884))",no information,no information,,,no information,,,no information,no information,,Delikatesy Centrum,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delikatesy Centrum,9608
,,,Mo-Fr 06:30-21:30; Sa 07:00-20:00,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-krakow-nowa-huta-os-kazimierzowskie-30,,"POLYGON ((20.0217013 50.0876207, 20.0219923 50.0875701, 20.0219313 50.0874256, 20.0216403 50.0874762, 20.0216543 50.0875093, 20.0217013 50.0876207))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,,,,,,,,,,,,,Kraków,,,,,,,,Lewiatan,9609
,,,,,,"POLYGON ((19.9024965 50.0212925, 19.9025149 50.0212869, 19.9026466 50.0212472, 19.9026801 50.0212371, 19.902717 50.021226, 19.9027569 50.021214, 19.9027859 50.0212052, 19.902848 50.0211865, 19.9029595 50.021153, 19.9029222 50.0211013, 19.9029458 50.0210941, 19.9029246 50.0210648, 19.9029006 50.0210719, 19.902897 50.021067, 19.9028743 50.0210358, 19.9028444 50.0209948, 19.9028386 50.0209868, 19.9028627 50.0209795, 19.9028311 50.0209358, 19.9028069 50.0209432, 19.9028037 50.0209387, 19.9027816 50.0209083, 19.9027754 50.0208997, 19.9027429 50.0208549, 19.9027673 50.0208476, 19.902746 50.0208182, 19.9027216 50.0208256, 19.9026904 50.0207827, 19.9026631 50.0207451, 19.9026873 50.0207378, 19.9026556 50.0206942, 19.9026313 50.0207015, 19.9025552 50.0205966, 19.9024072 50.0206409, 19.9023954 50.0206243, 19.9023269 50.0206448, 19.9023386 50.0206615, 19.9021644 50.0207145, 19.9022392 50.0208175, 19.9022478 50.0208295, 19.9022533 50.0208371, 19.9021828 50.0208582, 19.9023198 50.0210476, 19.9023411 50.0210771, 19.9023643 50.0211092, 19.902382 50.0211312, 19.9024312 50.0211969, 19.9024409 50.0212117, 19.9024656 50.0212494, 19.9024965 50.0212925))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pasaż Ruczaj,9610
,,,Mo-Sa 07:00-22:00,https://stokrotka.pl/nasze-sklepy/krakow-ul-komuny-paryskiej-1-4761.html,,"POLYGON ((19.8968487 50.0061553, 19.8968736 50.0058671, 19.8975574 50.0058917, 19.8975325 50.0061796, 19.8968487 50.0061553))",no information,no information,,,no information,,,no information,no information,,Stokrotka,,no information,,,,,,,,Komuny Paryskiej,,,,,,,,,,,,Kraków,,,,,,,,Stokrotka,9611
,,,,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-ul-raciborska-17,,"POLYGON ((19.9024907 50.021032, 19.9025922 50.0210019, 19.9024338 50.0207835, 19.9022533 50.0208371, 19.9021828 50.0208582, 19.9023198 50.0210476, 19.9023411 50.0210771, 19.9024907 50.021032))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewiatan,9612
,,,Mo-Sa 05:00-23:30; Su 08:00-22:00; PH off,"https://www.biedronka.pl/pl/shop,id,2659",,"POLYGON ((19.9065392 50.0242644, 19.9066298 50.0242109, 19.9067435 50.0241438, 19.9063052 50.0238376, 19.9060485 50.0239896, 19.9062224 50.0241128, 19.9062812 50.0240843, 19.9065392 50.0242644))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biedronka,9613
,,,Mo-Sa 07:00-21:00; Su 09:00-20:00,"https://www.biedronka.pl/pl/shop,id,1178,title,tadeusza-polomskiego-14-krakow",,"POLYGON ((19.9441348 50.0190839, 19.9441246 50.0186954, 19.9445447 50.0186924, 19.9445501 50.0188615, 19.9444776 50.0188625, 19.9444826 50.0190812, 19.9441629 50.0190837, 19.9441348 50.0190839))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Tadeusza Połomskiego,,,,,,,,,,,,,,,,,,,,Biedronka,9614
,,,,,,"POLYGON ((20.0878097 50.0957458, 20.0881481 50.0957732, 20.0881698 50.0956627, 20.0878314 50.0956354, 20.0878097 50.0957458))",no information,no information,,,no information,,,no information,no information,,Społem,,no information,,,,,,,,Lubocka,,,,,,,,,,,,Kraków,,,,,,,,Społem,9615
,,,Mo-Fr 09:00-19:00; Sa 09:00-16:00,https://swoszowicecentrum.pl/,,"POLYGON ((19.9455726 49.9937919, 19.9455719 49.9937553, 19.9455679 49.9935503, 19.9463251 49.9935444, 19.9463262 49.9936098, 19.9462986 49.9936099, 19.946299 49.9936306, 19.9463021 49.9937855, 19.9462539 49.9937859, 19.9456645 49.9937911, 19.9455726 49.9937919))",no information,no information,,yes,no information,,,no information,no information,,,,no information,,,,,,,,Myślenicka,,,,,,,,,,,,Kraków,,,,,,,,Swoszowice Centrum,9616
,,,Mo-Fr 06:30-21:00; Sa 07:00-21:00; Su 08:00-16:00,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-myczkowskiego-1,,"POLYGON ((19.8481602 50.0837328, 19.8481077 50.0836224, 19.848228 50.0835989, 19.848204 50.0835486, 19.8483145 50.083507, 19.8483871 50.0836601, 19.8483068 50.0836756, 19.8483189 50.0837013, 19.8481602 50.0837328))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,Profesora Stefana Myczkowskiego,,,,,,,,,,,,Kraków,,,,,,,,Lewiatan,9617
,,,Mo-Sa 05:30-23:30,"https://www.biedronka.pl/pl/shop,id,2673",,"POLYGON ((20.0163333 50.0655094, 20.0163366 50.0654697, 20.0163729 50.0650325, 20.0163336 50.0650311, 20.0161777 50.0650258, 20.016099 50.0650231, 20.0160809 50.0652401, 20.0160028 50.0652374, 20.0159898 50.0653946, 20.0160287 50.065499, 20.0163333 50.0655094))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Sołtysowska,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9618
